[rosmaster.main][INFO] 2023-04-22 14:37:34,346: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-22 14:37:34,347: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-22 15:21:54,042: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:54,046: +PUB [/rosout] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:21:54,049: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:54,051: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']
[rosmaster.master][INFO] 2023-04-22 15:21:54,060: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:54,061: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/', 'http://localhost:36801/']
[rosmaster.master][INFO] 2023-04-22 15:21:54,064: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/', 'http://localhost:36801/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:54,070: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:21:54,076: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:21:54,095: +PUB [/diagnostics] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,222: +PUB [/sensor_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,244: +PUB [/firmware_version] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,321: +PUB [/imu] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,332: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,350: +PUB [/odom] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,360: +PUB [/joint_states] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,370: +PUB [/battery_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:56,380: +PUB [/magnetic_field] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:58,983: +PUB [/tf] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:58,999: +SUB [/cmd_vel] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:59,018: +SUB [/sound] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:59,035: +SUB [/motor_power] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:21:59,051: +SUB [/reset] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:07,631: +PUB [/op_receiver/cmd_vel] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:22:45,144: -PUB [/rosout] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:22:45,144: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']
[rosmaster.master][INFO] 2023-04-22 15:22:45,146: -PUB [/op_receiver/cmd_vel] /op_receiver http://localhost:36801/
[rosmaster.master][INFO] 2023-04-22 15:22:45,149: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:44011
[rosmaster.master][INFO] 2023-04-22 15:22:45,151: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:44011
[rosmaster.master][INFO] 2023-04-22 15:22:45,160: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:22:45,184: -SUB [/sound] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,186: -SUB [/motor_power] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,187: -SUB [/cmd_vel] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,188: -SUB [/reset] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,189: -PUB [/firmware_version] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,190: -PUB [/battery_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,191: -PUB [/joint_states] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,192: -PUB [/rosout] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,194: -PUB [/tf] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,195: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,196: -PUB [/imu] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,197: -PUB [/odom] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,198: -PUB [/diagnostics] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,199: -PUB [/sensor_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,201: -PUB [/magnetic_field] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:22:45,202: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:40843
[rosmaster.master][INFO] 2023-04-22 15:22:45,202: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:40843
[rosmaster.master][INFO] 2023-04-22 15:22:45,253: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:22:45,256: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:25:37,754: +PARAM [/roslaunch/uris/host_localhost__33773] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:25:37,767: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:25:37,767: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:25:37,768: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:25:37,768: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:25:39,041: +PUB [/rosout] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:39,051: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/']
[rosmaster.master][INFO] 2023-04-22 15:25:39,057: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:39,058: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:25:39,061: +PUB [/rosout] /op_receiver http://localhost:42021/
[rosmaster.master][INFO] 2023-04-22 15:25:39,062: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/', 'http://localhost:42021/']
[rosmaster.master][INFO] 2023-04-22 15:25:39,066: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:39,069: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/', 'http://localhost:42021/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:25:39,079: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:42021/
[rosmaster.master][INFO] 2023-04-22 15:25:39,085: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:42021/
[rosmaster.master][INFO] 2023-04-22 15:25:39,103: +PUB [/diagnostics] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,230: +PUB [/sensor_state] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,251: +PUB [/firmware_version] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,333: +PUB [/imu] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,343: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,362: +PUB [/odom] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,372: +PUB [/joint_states] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,382: +PUB [/battery_state] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:41,392: +PUB [/magnetic_field] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:43,975: +PUB [/tf] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:43,991: +SUB [/cmd_vel] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:44,009: +SUB [/sound] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:44,024: +SUB [/motor_power] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:25:44,039: +SUB [/reset] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,649: -PUB [/rosout] /op_receiver http://localhost:42021/
[rosmaster.master][INFO] 2023-04-22 15:26:13,650: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:45175
[rosmaster.master][INFO] 2023-04-22 15:26:13,650: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:45175
[rosmaster.master][INFO] 2023-04-22 15:26:13,669: -SUB [/sound] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,670: -SUB [/motor_power] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,670: -SUB [/cmd_vel] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,671: -SUB [/reset] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,671: -PUB [/firmware_version] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,672: -PUB [/battery_state] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,672: -PUB [/joint_states] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,673: -PUB [/rosout] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,673: -PUB [/tf] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,674: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,674: -PUB [/imu] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,675: -PUB [/odom] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,675: -PUB [/diagnostics] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,676: -PUB [/sensor_state] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,676: -PUB [/magnetic_field] /turtlebot3_core http://localhost:33175/
[rosmaster.master][INFO] 2023-04-22 15:26:13,677: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:35383
[rosmaster.master][INFO] 2023-04-22 15:26:13,677: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:35383
[rosmaster.master][INFO] 2023-04-22 15:26:13,712: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/']
[rosmaster.master][INFO] 2023-04-22 15:26:13,715: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33175/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:26:13,715: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:26:13,717: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:27:19,140: +PARAM [/roslaunch/uris/host_localhost__40023] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:27:19,155: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:27:19,156: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:27:19,156: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:27:19,157: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:27:20,421: +PUB [/rosout] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:20,434: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:20,437: +PUB [/rosout] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:27:20,438: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/']
[rosmaster.master][INFO] 2023-04-22 15:27:20,443: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:27:20,444: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/', 'http://localhost:42581/']
[rosmaster.master][INFO] 2023-04-22 15:27:20,447: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:20,452: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/', 'http://localhost:42581/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:27:20,459: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:27:20,466: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:27:20,487: +PUB [/diagnostics] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,614: +PUB [/sensor_state] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,635: +PUB [/firmware_version] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,716: +PUB [/imu] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,729: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,749: +PUB [/odom] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,759: +PUB [/joint_states] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,768: +PUB [/battery_state] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:22,778: +PUB [/magnetic_field] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:25,327: +PUB [/tf] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:25,344: +SUB [/cmd_vel] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:25,363: +SUB [/sound] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:25,381: +SUB [/motor_power] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:25,397: +SUB [/reset] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:27:30,511: +PUB [/cmd_vel] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:27:30,563: publisherUpdate[/cmd_vel] -> http://localhost:40719/ ['http://localhost:42581/']
[rosmaster.master][INFO] 2023-04-22 15:27:30,569: publisherUpdate[/cmd_vel] -> http://localhost:40719/ ['http://localhost:42581/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:21,751: -PUB [/rosout] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:30:21,752: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/']
[rosmaster.master][INFO] 2023-04-22 15:30:21,755: -PUB [/cmd_vel] /op_receiver http://localhost:42581/
[rosmaster.master][INFO] 2023-04-22 15:30:21,760: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:37191
[rosmaster.master][INFO] 2023-04-22 15:30:21,763: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:40719/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:21,764: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:37191
[rosmaster.master][INFO] 2023-04-22 15:30:21,765: publisherUpdate[/cmd_vel] -> http://localhost:40719/ []
[rosmaster.master][INFO] 2023-04-22 15:30:21,788: -SUB [/sound] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,789: -SUB [/motor_power] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,790: -SUB [/cmd_vel] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,791: -SUB [/reset] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,791: -PUB [/firmware_version] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,793: publisherUpdate[/cmd_vel] -> http://localhost:40719/ []: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:21,794: -PUB [/battery_state] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,795: -PUB [/joint_states] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,796: -PUB [/rosout] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,796: -PUB [/tf] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,797: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,797: -PUB [/imu] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,798: -PUB [/odom] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,798: -PUB [/diagnostics] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,799: -PUB [/sensor_state] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,799: -PUB [/magnetic_field] /turtlebot3_core http://localhost:40719/
[rosmaster.master][INFO] 2023-04-22 15:30:21,800: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:33023
[rosmaster.master][INFO] 2023-04-22 15:30:21,800: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:33023
[rosmaster.master][INFO] 2023-04-22 15:30:21,854: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:30:21,857: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:53,790: +PARAM [/roslaunch/uris/host_localhost__37643] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:30:53,811: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:30:53,812: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:30:53,813: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:30:53,813: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:30:55,034: +PUB [/rosout] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:55,048: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:55,054: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:55,056: +PUB [/rosout] /op_receiver http://localhost:41087/
[rosmaster.master][INFO] 2023-04-22 15:30:55,056: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/']
[rosmaster.master][INFO] 2023-04-22 15:30:55,060: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:55,061: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/', 'http://localhost:41087/']
[rosmaster.master][INFO] 2023-04-22 15:30:55,072: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/', 'http://localhost:41087/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:55,075: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:41087/
[rosmaster.master][INFO] 2023-04-22 15:30:55,082: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:41087/
[rosmaster.master][INFO] 2023-04-22 15:30:55,096: +PUB [/diagnostics] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:55,177: -PUB [/rosout] /op_receiver http://localhost:41087/
[rosmaster.master][INFO] 2023-04-22 15:30:55,178: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:42527
[rosmaster.master][INFO] 2023-04-22 15:30:55,179: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:42527
[rosmaster.master][INFO] 2023-04-22 15:30:55,214: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/']
[rosmaster.master][INFO] 2023-04-22 15:30:55,216: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:46673/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:30:57,225: +PUB [/sensor_state] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,246: +PUB [/firmware_version] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,315: +PUB [/imu] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,324: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,344: +PUB [/odom] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,353: +PUB [/joint_states] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,363: +PUB [/battery_state] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:57,373: +PUB [/magnetic_field] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:30:59,994: +PUB [/tf] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:00,011: +SUB [/cmd_vel] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:00,028: +SUB [/sound] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:00,043: +SUB [/motor_power] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:00,059: +SUB [/reset] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,246: -SUB [/sound] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,246: -SUB [/motor_power] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,247: -SUB [/cmd_vel] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,247: -SUB [/reset] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,248: -PUB [/firmware_version] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,248: -PUB [/battery_state] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,249: -PUB [/joint_states] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,249: -PUB [/rosout] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,250: -PUB [/tf] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,250: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,251: -PUB [/imu] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,251: -PUB [/odom] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,252: -PUB [/diagnostics] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,252: -PUB [/sensor_state] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,253: -PUB [/magnetic_field] /turtlebot3_core http://localhost:46673/
[rosmaster.master][INFO] 2023-04-22 15:31:49,253: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:45541
[rosmaster.master][INFO] 2023-04-22 15:31:49,254: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:45541
[rosmaster.master][INFO] 2023-04-22 15:31:49,259: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:31:49,261: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:34:01,742: +PARAM [/roslaunch/uris/host_localhost__41303] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:34:01,755: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:34:01,756: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:34:01,756: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:34:01,757: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:34:02,977: +PUB [/rosout] /turtlebot3_core http://localhost:41119/
